Timestamp,Container_ID,Cargo_Type,Origin,Destination,Temperature_C,Humidity_Percent,Vibration_Level,Distance_Remaining_km,Spoilage_Risk,Recommended_Action,Alert_Status
2026-08-07 17:13:09.601224,CONT_004,Fruits,Nagpur,Delhi,8.41,78.73,0.089,81.79,High,Immediate Inspection,Critical
2026-08-07 17:13:10.602862,CONT_004,Fruits,Nagpur,Delhi,8.73,84.81,0.049,386.7,High,Immediate Inspection,Critical
2026-08-07 17:13:11.604581,CONT_001,Vaccines,Hyderabad,Chennai,2.2,77.72,0.063,868.89,Medium,Check Cooling System,Warning
2026-08-07 17:13:12.606076,CONT_002,Seafood,Vizag,Mumbai,2.38,78.43,0.082,1449.87,High,Immediate Inspection,Critical
2026-08-07 17:13:13.607594,CONT_003,Dairy,Bengaluru,Pune,1.25,83.24,0.02,792.83,Low,Continue Monitoring,Normal
2026-08-07 17:13:14.610095,CONT_001,Vaccines,Hyderabad,Chennai,5.91,86.03,0.033,322.6,Medium,Check Cooling System,Warning
2026-08-07 17:13:15.611514,CONT_004,Fruits,Nagpur,Delhi,7.34,75.94,0.022,300.5,Medium,Check Cooling System,Warning
2026-08-07 17:13:16.613062,CONT_002,Seafood,Vizag,Mumbai,-0.04,79.92,0.061,343.42,Medium,Check Cooling System,Warning
2026-08-07 17:13:17.615005,CONT_004,Fruits,Nagpur,Delhi,11.22,66.03,0.03,1212.41,High,Immediate Inspection,Critical
2026-08-07 17:13:18.617247,CONT_004,Fruits,Nagpur,Delhi,6.23,76.22,0.088,1358.33,High,Immediate Inspection,Critical
2026-08-07 17:13:19.619704,CONT_001,Vaccines,Hyderabad,Chennai,5.77,65.61,0.019,423.98,Medium,Check Cooling System,Warning
2026-08-07 17:13:20.621501,CONT_001,Vaccines,Hyderabad,Chennai,4.81,77.18,0.047,1351.9,Low,Continue Monitoring,Normal
2026-08-07 17:13:21.623297,CONT_003,Dairy,Bengaluru,Pune,3.93,72.27,0.085,782.03,High,Immediate Inspection,Critical
2026-08-07 17:13:22.625017,CONT_004,Fruits,Nagpur,Delhi,11.96,64.69,0.013,1160.06,High,Immediate Inspection,Critical
2026-08-07 17:13:23.626342,CONT_001,Vaccines,Hyderabad,Chennai,2.74,72.81,0.052,640.28,Medium,Check Cooling System,Warning
2026-08-07 17:13:24.637558,CONT_003,Dairy,Bengaluru,Pune,1.97,83.67,0.097,659.03,High,Immediate Inspection,Critical
2026-08-07 17:13:25.639388,CONT_004,Fruits,Nagpur,Delhi,10.44,75.49,0.018,602.18,High,Immediate Inspection,Critical
2026-08-07 17:13:26.642020,CONT_002,Seafood,Vizag,Mumbai,2.26,77.93,0.055,622.81,Medium,Check Cooling System,Warning
2026-08-07 17:13:27.645844,CONT_002,Seafood,Vizag,Mumbai,3.6,75.68,0.092,1388.44,High,Immediate Inspection,Critical
2026-08-07 17:13:28.647428,CONT_003,Dairy,Bengaluru,Pune,4.21,68.8,0.084,972.59,High,Immediate Inspection,Critical
2026-08-07 17:13:29.649719,CONT_003,Dairy,Bengaluru,Pune,3.71,83.08,0.089,1026.54,High,Immediate Inspection,Critical
2026-08-07 17:13:30.651160,CONT_002,Seafood,Vizag,Mumbai,2.12,65.56,0.031,687.84,Low,Continue Monitoring,Normal
2026-08-07 17:13:31.654864,CONT_003,Dairy,Bengaluru,Pune,2.61,87.46,0.018,614.93,Low,Continue Monitoring,Normal
2026-08-07 17:13:32.656591,CONT_004,Fruits,Nagpur,Delhi,5.27,73.97,0.013,505.45,Medium,Check Cooling System,Warning
2026-08-07 17:13:33.658887,CONT_003,Dairy,Bengaluru,Pune,1.16,75.8,0.063,404.56,Medium,Check Cooling System,Warning
2026-08-07 17:13:34.660927,CONT_004,Fruits,Nagpur,Delhi,4.24,63.05,0.099,115.62,High,Immediate Inspection,Critical
2026-08-07 17:13:35.663473,CONT_003,Dairy,Bengaluru,Pune,1.37,89.11,0.056,107.7,Medium,Check Cooling System,Warning
2026-08-07 17:13:36.665897,CONT_003,Dairy,Bengaluru,Pune,2.1,61.55,0.059,611.38,Medium,Check Cooling System,Warning
2026-08-07 17:13:37.667525,CONT_004,Fruits,Nagpur,Delhi,6.51,71.41,0.051,927.8,Medium,Check Cooling System,Warning
2026-08-07 17:13:38.669435,CONT_003,Dairy,Bengaluru,Pune,4.73,73.61,0.022,467.2,Low,Continue Monitoring,Normal
2026-08-07 17:13:39.672594,CONT_004,Fruits,Nagpur,Delhi,5.65,82.86,0.082,763.6,High,Immediate Inspection,Critical
2026-08-07 17:13:40.673982,CONT_002,Seafood,Vizag,Mumbai,2.67,68.5,0.017,440.39,Low,Continue Monitoring,Normal
2026-08-07 17:13:41.675910,CONT_001,Vaccines,Hyderabad,Chennai,3.17,78.51,0.073,855.07,Medium,Check Cooling System,Warning
2026-08-07 17:13:42.677807,CONT_002,Seafood,Vizag,Mumbai,3.57,63.18,0.071,64.68,Medium,Check Cooling System,Warning
2026-08-07 17:13:43.679703,CONT_001,Vaccines,Hyderabad,Chennai,4.47,70.32,0.064,1304.25,Medium,Check Cooling System,Warning
2026-08-07 17:13:44.681981,CONT_001,Vaccines,Hyderabad,Chennai,6.49,70.14,0.021,720.57,Medium,Check Cooling System,Warning
2026-08-07 17:13:45.684386,CONT_002,Seafood,Vizag,Mumbai,0.79,77.03,0.024,1161.44,Low,Continue Monitoring,Normal
2026-08-07 17:13:46.686113,CONT_003,Dairy,Bengaluru,Pune,3.24,68.52,0.045,310.28,Low,Continue Monitoring,Normal
2026-08-07 17:13:47.687712,CONT_003,Dairy,Bengaluru,Pune,2.48,81.63,0.048,1436.69,Low,Continue Monitoring,Normal
2026-08-07 17:13:48.689348,CONT_003,Dairy,Bengaluru,Pune,1.65,83.34,0.089,230.59,High,Immediate Inspection,Critical
2026-08-07 17:15:03.066336,CONT_003,Dairy,Bengaluru,Pune,1.48,66.88,0.06,199.72,Medium,Check Cooling System,Warning
2026-08-07 17:15:04.068014,CONT_001,Vaccines,Hyderabad,Chennai,5.02,73.48,0.021,347.22,Medium,Check Cooling System,Warning
2026-08-07 17:15:05.069788,CONT_002,Seafood,Vizag,Mumbai,2.41,83.12,0.023,310.02,Low,Continue Monitoring,Normal
2026-08-07 17:15:06.071425,CONT_002,Seafood,Vizag,Mumbai,1.42,60.21,0.029,150.98,Low,Continue Monitoring,Normal
2026-08-07 17:15:07.073886,CONT_002,Seafood,Vizag,Mumbai,-0.09,61.47,0.093,263.86,High,Immediate Inspection,Critical
2026-08-07 17:15:08.075890,CONT_001,Vaccines,Hyderabad,Chennai,7.86,64.4,0.014,249.54,Medium,Check Cooling System,Warning
2026-08-07 17:15:09.077996,CONT_001,Vaccines,Hyderabad,Chennai,2.01,87.69,0.09,502.24,High,Immediate Inspection,Critical
2026-08-07 17:15:10.080282,CONT_002,Seafood,Vizag,Mumbai,2.93,69.99,0.04,713.16,Low,Continue Monitoring,Normal
2026-08-07 17:15:11.087005,CONT_001,Vaccines,Hyderabad,Chennai,2.94,77.18,0.078,1352.43,Medium,Check Cooling System,Warning
2026-08-07 17:15:12.091328,CONT_003,Dairy,Bengaluru,Pune,4.18,76.42,0.086,1334.5,High,Immediate Inspection,Critical
2026-08-07 17:15:13.092934,CONT_004,Fruits,Nagpur,Delhi,4.25,86.86,0.09,983.77,High,Immediate Inspection,Critical
2026-08-07 17:15:14.094829,CONT_001,Vaccines,Hyderabad,Chennai,5.12,68.24,0.074,607.28,Medium,Check Cooling System,Warning
2026-08-07 17:15:15.096504,CONT_004,Fruits,Nagpur,Delhi,10.92,84.39,0.079,871.13,High,Immediate Inspection,Critical
2026-08-07 17:15:16.098742,CONT_003,Dairy,Bengaluru,Pune,1.51,83.38,0.095,1124.72,High,Immediate Inspection,Critical
2026-08-07 17:15:17.100074,CONT_001,Vaccines,Hyderabad,Chennai,4.36,71.61,0.046,1394.42,Low,Continue Monitoring,Normal
2026-08-07 17:15:18.102423,CONT_002,Seafood,Vizag,Mumbai,0.49,74.13,0.026,1051.02,Low,Continue Monitoring,Normal
2026-08-07 17:15:19.104117,CONT_004,Fruits,Nagpur,Delhi,5.74,60.42,0.051,1450.63,Medium,Check Cooling System,Warning
2026-08-07 17:15:20.106090,CONT_001,Vaccines,Hyderabad,Chennai,6.94,87.19,0.031,1189.33,Medium,Check Cooling System,Warning
2026-08-07 17:15:21.115018,CONT_004,Fruits,Nagpur,Delhi,8.71,67.26,0.1,904.51,High,Immediate Inspection,Critical
2026-08-07 17:15:22.122176,CONT_003,Dairy,Bengaluru,Pune,2.02,60.41,0.098,253.11,High,Immediate Inspection,Critical
2026-08-07 17:15:23.124357,CONT_003,Dairy,Bengaluru,Pune,2.35,76.61,0.027,244.67,Low,Continue Monitoring,Normal
2026-08-07 17:15:24.126539,CONT_004,Fruits,Nagpur,Delhi,6.68,89.45,0.094,1378.28,High,Immediate Inspection,Critical
2026-08-07 17:15:25.128503,CONT_004,Fruits,Nagpur,Delhi,5.24,82.31,0.055,816.47,Medium,Check Cooling System,Warning
2026-08-07 17:15:26.130300,CONT_001,Vaccines,Hyderabad,Chennai,4.33,61.58,0.014,1345.06,Low,Continue Monitoring,Normal
2026-08-07 17:15:27.132154,CONT_002,Seafood,Vizag,Mumbai,1.89,88.99,0.09,501.04,High,Immediate Inspection,Critical
2026-08-07 17:15:28.133536,CONT_002,Seafood,Vizag,Mumbai,-0.29,77.72,0.038,548.66,Low,Continue Monitoring,Normal
2026-08-07 17:15:29.136723,CONT_003,Dairy,Bengaluru,Pune,4.55,73.01,0.015,137.47,Low,Continue Monitoring,Normal
2026-08-07 17:15:30.138833,CONT_002,Seafood,Vizag,Mumbai,0.95,76.41,0.073,817.87,Medium,Check Cooling System,Warning
2026-08-07 17:15:31.148156,CONT_001,Vaccines,Hyderabad,Chennai,2.56,76.58,0.031,918.03,Low,Continue Monitoring,Normal
2026-08-07 17:15:32.151446,CONT_003,Dairy,Bengaluru,Pune,4.25,67.65,0.068,1008.57,Medium,Check Cooling System,Warning
2026-08-07 17:15:33.153241,CONT_002,Seafood,Vizag,Mumbai,3.41,81.71,0.051,792.28,Medium,Check Cooling System,Warning
2026-08-07 17:15:34.155441,CONT_002,Seafood,Vizag,Mumbai,-0.58,79.49,0.083,1295.08,High,Immediate Inspection,Critical
2026-08-07 17:15:35.157239,CONT_003,Dairy,Bengaluru,Pune,1.01,68.62,0.063,1411.78,Medium,Check Cooling System,Warning
2026-08-07 17:15:36.160798,CONT_002,Seafood,Vizag,Mumbai,-0.8,65.61,0.011,148.69,Low,Continue Monitoring,Normal
2026-08-07 17:15:37.163151,CONT_002,Seafood,Vizag,Mumbai,2.12,75.32,0.075,1085.71,Medium,Check Cooling System,Warning
2026-08-07 17:15:38.164722,CONT_001,Vaccines,Hyderabad,Chennai,7.19,67.25,0.065,311.02,Medium,Check Cooling System,Warning
2026-08-07 17:15:39.166274,CONT_001,Vaccines,Hyderabad,Chennai,6.89,67.24,0.023,206.98,Medium,Check Cooling System,Warning
2026-08-07 17:15:40.168155,CONT_003,Dairy,Bengaluru,Pune,1.64,80.43,0.053,1363.86,Medium,Check Cooling System,Warning
2026-08-07 17:15:41.169958,CONT_002,Seafood,Vizag,Mumbai,-1.16,71.35,0.063,784.24,Medium,Check Cooling System,Warning
2026-08-07 17:15:42.172263,CONT_002,Seafood,Vizag,Mumbai,-0.1,85.79,0.03,1401.53,Low,Continue Monitoring,Normal
2026-08-07 17:15:43.174550,CONT_001,Vaccines,Hyderabad,Chennai,3.27,88.02,0.072,1407.94,Medium,Check Cooling System,Warning
2026-08-07 17:15:44.177127,CONT_003,Dairy,Bengaluru,Pune,4.96,73.22,0.026,338.79,Low,Continue Monitoring,Normal
2026-08-07 17:15:45.179043,CONT_003,Dairy,Bengaluru,Pune,2.03,73.27,0.022,1397.38,Low,Continue Monitoring,Normal
2026-08-07 17:15:46.181005,CONT_001,Vaccines,Hyderabad,Chennai,7.99,87.73,0.05,687.44,Medium,Check Cooling System,Warning
2026-08-07 17:15:47.182742,CONT_004,Fruits,Nagpur,Delhi,8.44,69.96,0.098,996.75,High,Immediate Inspection,Critical
2026-08-07 17:15:48.184517,CONT_001,Vaccines,Hyderabad,Chennai,2.07,89.61,0.051,1123.85,Medium,Check Cooling System,Warning
2026-08-07 17:15:49.186687,CONT_004,Fruits,Nagpur,Delhi,11.75,76.2,0.055,1468.84,High,Immediate Inspection,Critical
2026-08-07 17:15:50.188714,CONT_004,Fruits,Nagpur,Delhi,7.51,77.52,0.057,1440.1,Medium,Check Cooling System,Warning
2026-08-07 17:15:51.190474,CONT_001,Vaccines,Hyderabad,Chennai,3.01,89.92,0.062,55.5,Medium,Check Cooling System,Warning
2026-08-07 17:15:52.192182,CONT_004,Fruits,Nagpur,Delhi,4.03,61.75,0.018,662.61,Low,Continue Monitoring,Normal
2026-08-07 17:15:53.194000,CONT_001,Vaccines,Hyderabad,Chennai,7.46,77.19,0.088,590.62,High,Immediate Inspection,Critical
2026-08-07 17:15:54.195723,CONT_002,Seafood,Vizag,Mumbai,0.28,65.95,0.067,141.1,Medium,Check Cooling System,Warning
2026-08-07 17:15:55.198996,CONT_002,Seafood,Vizag,Mumbai,0.92,85.91,0.038,603.88,Low,Continue Monitoring,Normal
2026-08-07 17:15:56.201521,CONT_003,Dairy,Bengaluru,Pune,1.81,68.31,0.015,397.62,Low,Continue Monitoring,Normal
2026-08-07 17:15:57.203274,CONT_004,Fruits,Nagpur,Delhi,10.49,72.48,0.087,1133.01,High,Immediate Inspection,Critical
2026-08-07 17:15:58.204846,CONT_004,Fruits,Nagpur,Delhi,5.83,65.5,0.013,954.84,Medium,Check Cooling System,Warning
2026-08-07 17:15:59.206920,CONT_004,Fruits,Nagpur,Delhi,4.15,82.72,0.049,973.58,Low,Continue Monitoring,Normal
2026-08-07 17:16:00.208569,CONT_002,Seafood,Vizag,Mumbai,3.23,66.62,0.042,819.28,Low,Continue Monitoring,Normal
2026-08-07 17:16:01.209962,CONT_001,Vaccines,Hyderabad,Chennai,7.9,71.12,0.059,1317.33,Medium,Check Cooling System,Warning
2026-08-07 17:16:02.211582,CONT_001,Vaccines,Hyderabad,Chennai,3.83,82.45,0.095,1149.37,High,Immediate Inspection,Critical
2026-08-07 17:16:03.213258,CONT_001,Vaccines,Hyderabad,Chennai,5.89,65.95,0.053,754.29,Medium,Check Cooling System,Warning
2026-08-07 17:16:04.215290,CONT_003,Dairy,Bengaluru,Pune,3.67,73.7,0.046,916.74,Low,Continue Monitoring,Normal
2026-08-07 17:18:28.685799,CONT_003,Dairy,Bengaluru,Pune,4.49,77.4,0.071,1404.82,Medium,Check Cooling System,Warning
2026-08-07 17:18:29.696599,CONT_001,Vaccines,Hyderabad,Chennai,2.3,70.83,0.034,1259.31,Low,Continue Monitoring,Normal
2026-08-07 17:18:30.704611,CONT_003,Dairy,Bengaluru,Pune,1.01,64.76,0.028,1073.58,Low,Continue Monitoring,Normal
2026-08-08 08:10:35.110979,CONT_004,Fruits,Nagpur,Delhi,4.96,89.45,0.073,1449.44,Medium,Check Cooling System,Warning
2026-08-08 08:10:36.116812,CONT_001,Vaccines,Hyderabad,Chennai,2.59,61.18,0.013,989.02,Low,Continue Monitoring,Normal
2026-08-08 08:10:37.120616,CONT_003,Dairy,Bengaluru,Pune,2.95,60.12,0.035,1210.42,Low,Continue Monitoring,Normal
2026-08-08 08:10:38.125876,CONT_003,Dairy,Bengaluru,Pune,1.99,66.34,0.088,224.67,High,Immediate Inspection,Critical
2026-08-08 08:10:39.130853,CONT_001,Vaccines,Hyderabad,Chennai,3.32,67.31,0.082,1319.89,High,Immediate Inspection,Critical
2026-08-08 08:11:28.901216,CONT_003,Dairy,Bengaluru,Pune,2.0,74.6,0.051,907.81,Medium,Check Cooling System,Warning
2026-08-08 08:11:29.905522,CONT_003,Dairy,Bengaluru,Pune,1.46,74.71,0.065,684.99,Medium,Check Cooling System,Warning
2026-08-08 08:11:30.909333,CONT_002,Seafood,Vizag,Mumbai,2.55,66.91,0.098,513.13,High,Immediate Inspection,Critical
2026-08-08 08:11:31.913693,CONT_002,Seafood,Vizag,Mumbai,3.15,86.55,0.084,1249.37,High,Immediate Inspection,Critical
2026-08-08 08:11:32.918030,CONT_003,Dairy,Bengaluru,Pune,4.62,73.68,0.06,582.99,Medium,Check Cooling System,Warning
2026-08-08 08:11:33.922540,CONT_003,Dairy,Bengaluru,Pune,1.21,83.24,0.077,85.27,Medium,Check Cooling System,Warning
2026-08-08 08:11:34.935010,CONT_002,Seafood,Vizag,Mumbai,-0.73,81.68,0.064,1252.43,Medium,Check Cooling System,Warning
2026-08-08 08:11:35.940794,CONT_004,Fruits,Nagpur,Delhi,9.55,80.36,0.045,73.89,High,Immediate Inspection,Critical
2026-08-08 08:11:36.945412,CONT_002,Seafood,Vizag,Mumbai,2.93,69.38,0.088,227.28,High,Immediate Inspection,Critical
2026-08-08 08:11:37.950107,CONT_003,Dairy,Bengaluru,Pune,2.17,76.57,0.088,1152.52,High,Immediate Inspection,Critical
2026-08-08 08:11:38.953616,CONT_001,Vaccines,Hyderabad,Chennai,5.53,61.78,0.061,1368.16,Medium,Check Cooling System,Warning
2026-08-08 08:11:39.957010,CONT_003,Dairy,Bengaluru,Pune,2.42,64.68,0.097,878.32,High,Immediate Inspection,Critical
2026-08-08 08:11:40.960506,CONT_004,Fruits,Nagpur,Delhi,9.82,66.44,0.03,340.19,High,Immediate Inspection,Critical
2026-08-08 08:11:41.964274,CONT_004,Fruits,Nagpur,Delhi,9.88,72.4,0.069,662.46,High,Immediate Inspection,Critical
2026-08-08 08:11:42.967535,CONT_001,Vaccines,Hyderabad,Chennai,7.76,77.09,0.055,795.49,Medium,Check Cooling System,Warning
2026-08-08 08:11:43.971534,CONT_003,Dairy,Bengaluru,Pune,2.85,88.01,0.078,705.1,Medium,Check Cooling System,Warning
2026-08-08 08:11:44.975902,CONT_003,Dairy,Bengaluru,Pune,4.78,62.53,0.082,1217.76,High,Immediate Inspection,Critical
2026-08-08 08:11:45.980236,CONT_002,Seafood,Vizag,Mumbai,1.63,89.46,0.039,205.74,Low,Continue Monitoring,Normal
2026-08-08 08:11:46.984234,CONT_003,Dairy,Bengaluru,Pune,2.51,80.65,0.08,882.63,Medium,Check Cooling System,Warning
2026-08-08 08:11:47.988395,CONT_004,Fruits,Nagpur,Delhi,4.72,61.46,0.032,502.97,Low,Continue Monitoring,Normal
2026-08-08 08:11:48.992385,CONT_002,Seafood,Vizag,Mumbai,-1.38,78.18,0.058,540.54,Medium,Check Cooling System,Warning
2026-08-08 08:11:49.996963,CONT_002,Seafood,Vizag,Mumbai,2.84,86.14,0.022,831.48,Low,Continue Monitoring,Normal
2026-08-08 08:11:51.001721,CONT_003,Dairy,Bengaluru,Pune,1.27,72.51,0.028,995.84,Low,Continue Monitoring,Normal
2026-08-08 08:11:52.005473,CONT_003,Dairy,Bengaluru,Pune,2.06,66.58,0.034,1181.04,Low,Continue Monitoring,Normal
2026-08-08 08:11:53.009199,CONT_003,Dairy,Bengaluru,Pune,3.16,70.14,0.03,977.8,Low,Continue Monitoring,Normal
2026-08-08 08:11:54.012846,CONT_001,Vaccines,Hyderabad,Chennai,2.54,61.77,0.086,98.47,High,Immediate Inspection,Critical
2026-08-08 08:11:55.017309,CONT_004,Fruits,Nagpur,Delhi,8.65,69.28,0.075,576.93,High,Immediate Inspection,Critical
2026-08-08 08:11:56.021283,CONT_002,Seafood,Vizag,Mumbai,1.11,80.27,0.093,1074.35,High,Immediate Inspection,Critical
2026-08-08 08:11:57.025518,CONT_004,Fruits,Nagpur,Delhi,11.67,70.42,0.051,527.82,High,Immediate Inspection,Critical
2026-08-08 08:11:58.029434,CONT_002,Seafood,Vizag,Mumbai,2.33,63.39,0.062,388.4,Medium,Check Cooling System,Warning
2026-08-08 08:11:59.033977,CONT_003,Dairy,Bengaluru,Pune,2.76,82.63,0.063,492.05,Medium,Check Cooling System,Warning
2026-08-08 08:12:00.037536,CONT_003,Dairy,Bengaluru,Pune,1.13,74.69,0.047,1439.8,Low,Continue Monitoring,Normal
2026-08-08 08:12:01.041204,CONT_004,Fruits,Nagpur,Delhi,9.89,62.29,0.077,1499.26,High,Immediate Inspection,Critical
2026-08-08 08:12:02.045073,CONT_002,Seafood,Vizag,Mumbai,-0.26,78.69,0.061,1215.55,Medium,Check Cooling System,Warning
2026-08-08 08:12:03.049477,CONT_003,Dairy,Bengaluru,Pune,3.74,81.29,0.018,1194.12,Low,Continue Monitoring,Normal
2026-08-08 08:12:04.053442,CONT_004,Fruits,Nagpur,Delhi,6.13,70.84,0.076,729.53,Medium,Check Cooling System,Warning
2026-08-08 08:12:05.057839,CONT_002,Seafood,Vizag,Mumbai,2.65,64.74,0.085,187.74,High,Immediate Inspection,Critical
2026-08-08 08:12:06.062226,CONT_002,Seafood,Vizag,Mumbai,-0.72,71.75,0.046,1018.99,Low,Continue Monitoring,Normal
2026-08-08 08:12:07.066007,CONT_003,Dairy,Bengaluru,Pune,1.11,73.81,0.017,734.33,Low,Continue Monitoring,Normal
2026-08-08 08:12:08.069844,CONT_002,Seafood,Vizag,Mumbai,2.3,89.8,0.019,971.26,Low,Continue Monitoring,Normal
2026-08-08 08:12:09.073668,CONT_002,Seafood,Vizag,Mumbai,-0.37,67.66,0.016,489.61,Low,Continue Monitoring,Normal
2026-08-08 08:12:10.077629,CONT_002,Seafood,Vizag,Mumbai,-1.49,83.02,0.038,651.13,Low,Continue Monitoring,Normal
2026-08-08 08:12:11.082109,CONT_004,Fruits,Nagpur,Delhi,8.51,87.24,0.036,179.45,High,Immediate Inspection,Critical
2026-08-08 08:12:12.086107,CONT_003,Dairy,Bengaluru,Pune,2.29,60.59,0.025,43.16,Low,Continue Monitoring,Normal
2026-08-08 08:12:13.091165,CONT_003,Dairy,Bengaluru,Pune,3.59,73.4,0.091,167.58,High,Immediate Inspection,Critical
2026-08-08 08:12:14.095319,CONT_001,Vaccines,Hyderabad,Chennai,2.16,65.46,0.09,687.87,High,Immediate Inspection,Critical
2026-08-08 08:12:15.099098,CONT_001,Vaccines,Hyderabad,Chennai,4.71,76.05,0.066,80.91,Medium,Check Cooling System,Warning
2026-08-08 08:12:16.102730,CONT_002,Seafood,Vizag,Mumbai,-1.42,85.89,0.026,185.04,Low,Continue Monitoring,Normal
2026-08-08 08:12:17.106823,CONT_001,Vaccines,Hyderabad,Chennai,6.96,77.26,0.038,1080.81,Medium,Check Cooling System,Warning
2026-08-08 08:12:18.110218,CONT_001,Vaccines,Hyderabad,Chennai,6.71,66.18,0.012,186.88,Medium,Check Cooling System,Warning
2026-08-08 08:12:19.115353,CONT_003,Dairy,Bengaluru,Pune,4.25,70.73,0.081,565.41,High,Immediate Inspection,Critical
2026-08-08 08:12:20.119154,CONT_003,Dairy,Bengaluru,Pune,1.83,85.47,0.065,460.27,Medium,Check Cooling System,Warning
2026-08-08 08:12:21.123088,CONT_002,Seafood,Vizag,Mumbai,-1.2,79.9,0.09,49.32,High,Immediate Inspection,Critical
2026-08-08 08:12:22.126432,CONT_004,Fruits,Nagpur,Delhi,7.13,85.67,0.073,882.21,Medium,Check Cooling System,Warning
2026-08-08 08:12:23.130397,CONT_004,Fruits,Nagpur,Delhi,11.67,82.68,0.017,278.17,High,Immediate Inspection,Critical
2026-08-08 08:12:24.134012,CONT_003,Dairy,Bengaluru,Pune,2.69,80.7,0.022,350.3,Low,Continue Monitoring,Normal
2026-08-08 08:12:25.138514,CONT_003,Dairy,Bengaluru,Pune,1.88,85.22,0.023,23.87,Low,Continue Monitoring,Normal
2026-08-08 08:12:26.142618,CONT_002,Seafood,Vizag,Mumbai,-1.04,61.92,0.032,1006.21,Low,Continue Monitoring,Normal
2026-08-08 08:12:27.146300,CONT_004,Fruits,Nagpur,Delhi,7.57,61.2,0.039,716.4,Medium,Check Cooling System,Warning
2026-08-08 08:12:28.149896,CONT_002,Seafood,Vizag,Mumbai,-0.31,80.76,0.08,1075.86,Medium,Check Cooling System,Warning
2026-08-08 08:12:29.153400,CONT_004,Fruits,Nagpur,Delhi,4.65,78.79,0.075,863.92,Medium,Check Cooling System,Warning
2026-08-08 08:12:30.157206,CONT_004,Fruits,Nagpur,Delhi,6.93,74.72,0.02,371.38,Medium,Check Cooling System,Warning
2026-08-08 08:12:31.161707,CONT_001,Vaccines,Hyderabad,Chennai,2.97,74.84,0.091,210.71,High,Immediate Inspection,Critical
2026-08-08 08:12:32.165939,CONT_002,Seafood,Vizag,Mumbai,0.75,66.0,0.094,395.68,High,Immediate Inspection,Critical
2026-08-08 08:12:33.170808,CONT_001,Vaccines,Hyderabad,Chennai,4.03,64.94,0.089,381.27,High,Immediate Inspection,Critical
2026-08-08 08:12:34.175170,CONT_002,Seafood,Vizag,Mumbai,2.41,79.64,0.036,759.31,Low,Continue Monitoring,Normal
2026-08-08 08:12:35.178793,CONT_003,Dairy,Bengaluru,Pune,2.41,74.05,0.088,215.69,High,Immediate Inspection,Critical
2026-08-08 08:12:36.182739,CONT_004,Fruits,Nagpur,Delhi,5.02,76.24,0.033,275.18,Medium,Check Cooling System,Warning
2026-08-08 08:12:37.186714,CONT_004,Fruits,Nagpur,Delhi,11.24,69.39,0.095,1081.04,High,Immediate Inspection,Critical
2026-08-08 08:12:38.190557,CONT_003,Dairy,Bengaluru,Pune,3.98,73.92,0.097,733.78,High,Immediate Inspection,Critical
2026-08-08 08:12:39.194031,CONT_002,Seafood,Vizag,Mumbai,3.34,89.41,0.092,528.51,High,Immediate Inspection,Critical
2026-08-08 08:12:40.197650,CONT_001,Vaccines,Hyderabad,Chennai,4.73,70.34,0.065,1329.86,Medium,Check Cooling System,Warning
2026-08-08 08:12:41.201983,CONT_003,Dairy,Bengaluru,Pune,2.51,60.08,0.069,1428.63,Medium,Check Cooling System,Warning
2026-08-08 08:12:42.205609,CONT_003,Dairy,Bengaluru,Pune,4.97,65.84,0.032,919.14,Low,Continue Monitoring,Normal
2026-08-08 08:12:43.209800,CONT_001,Vaccines,Hyderabad,Chennai,3.52,69.61,0.053,1371.9,Medium,Check Cooling System,Warning
2026-08-08 08:12:44.215107,CONT_004,Fruits,Nagpur,Delhi,8.98,76.13,0.07,174.31,High,Immediate Inspection,Critical
2026-08-08 08:12:45.218913,CONT_003,Dairy,Bengaluru,Pune,4.34,70.63,0.049,796.39,Low,Continue Monitoring,Normal
2026-08-08 08:12:46.222922,CONT_003,Dairy,Bengaluru,Pune,1.66,63.67,0.079,98.59,Medium,Check Cooling System,Warning
2026-08-08 08:12:47.227315,CONT_004,Fruits,Nagpur,Delhi,10.54,66.23,0.012,220.03,High,Immediate Inspection,Critical
2026-08-08 08:12:48.231810,CONT_004,Fruits,Nagpur,Delhi,7.85,71.57,0.073,924.23,Medium,Check Cooling System,Warning
2026-08-08 08:12:49.235403,CONT_004,Fruits,Nagpur,Delhi,7.3,84.21,0.058,1275.15,Medium,Check Cooling System,Warning
